EmployeeNumber,Age,Tenure,Turnover,HourlyRate,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn
4995,46,13,Yes,47.43,40,Salary,98654.4,74,Laboratory,Female,Married,8.0,11.0,Mail Check,Yes
4997,57,11,No,39.54,40,Salary,82243.2,54,Information Technology,Male,Divorced,5.0,19.0,Mail Check,Yes
5000,54,16,No,33.9,40,Salary,70512.0,70,Research,Male,Married,3.0,8.0,Mail Check,Yes
5004,36,10,Yes,26.64,40,Salary,55411.2,45,Research,Female,Single,6.0,15.0,Mail Check,Yes
5007,36,9,Yes,77.27,40,Salary,160721.6,70,Information Technology,Female,Divorced,1.0,17.0,Mail Check,Yes
5013,48,7,Yes,35.75,40,Salary,74360.0,92,Research,Female,Single,2.0,10.0,Mail Check,Yes
5017,38,2,Yes,49.58,40,Salary,103126.4,98,Laboratory,Female,Divorced,4.0,12.0,Mail Check,Yes
5019,31,3,Yes,24.35,40,Salary,50648.0,9,Manufacturing,Male,Married,3.0,11.0,Mail Check,Yes
5021,58,18,No,82.87,40,Salary,172369.6,53,Information Technology,Female,Divorced,2.0,5.0,Mail Check,Yes
5022,38,8,Yes,30.78,40,Salary,64022.4,42,Marketing,Male,Married,5.0,12.0,Mail Check,Yes
5023,42,4,No,38.13,40,Salary,79310.4,8,Laboratory,Female,Divorced,8.0,21.0,Mail Check,Yes
5025,55,11,Yes,31.34,40,Salary,65287.2,95,Information Technology,Female,Divorced,2.0,12.0,Mail Check,Yes
5027,55,18,No,41.73,40,Salary,86798.4,40,Information Technology,Female,Married,9.0,12.0,Direct Deposit,Yes
5028,44,6,No,50.9,40,Salary,105872.0,72,Human Resources,Female,Married,8.0,17.0,Mail Check,Yes
5030,51,15,Yes,71.49,40,Salary,148699.2,24,Research,Female,Married,8.0,14.0,Mail Check,Yes
5036,39,4,No,97.9,40,Salary,203632.0,59,Human Resources,Male,Single,7.0,11.0,Direct Deposit,No
5037,42,1,Yes,43.14,40,Salary,89731.2,77,Healthcare,Male,Married,2.0,25.0,Mail Check,Yes
5039,44,10,Yes,33.84,40,Salary,70387.2,27,Healthcare,Male,Single,9.0,12.0,Mail Check,Yes
5043,45,13,No,72.64,40,Salary,151091.2,10,Research,Female,Divorced,4.0,7.0,Mail Check,Yes
5045,40,5,No,75.14,40,Salary,156291.2,84,Research,Female,Divorced,3.0,6.0,Direct Deposit,Yes
5047,23,1,Yes,20.9,40,Salary,43472.0,33,Laboratory,Male,Single,2.0,19.0,Mail Check,Yes
5048,48,8,No,55.25,40,Salary,114920.0,59,Manufacturing,Female,Married,4.0,19.0,Mail Check,Yes
5051,40,2,Yes,35.03,40,Salary,72862.4,62,Healthcare,Male,Married,5.0,25.0,Mail Check,Yes
5054,48,7,No,72.44,40,Salary,150675.2,83,Human Resources,Female,Married,2.0,9.0,Mail Check,Yes
5057,45,20,Yes,32.65,40,Salary,67912.0,14,Information Technology,Female,Single,1.0,25.0,Mail Check,Yes
5062,39,5,No,30.87,40,Salary,64209.6,6,Healthcare,Male,Divorced,1.0,5.0,Mail Check,Yes
5064,36,10,Yes,33.0,40,Salary,68640.0,21,Sales,Female,Single,3.0,23.0,Direct Deposit,Yes
5065,46,6,Yes,71.28,40,Salary,148262.4,33,Laboratory,Female,Married,4.0,10.0,Mail Check,Yes
5066,36,9,Yes,34.0,40,Salary,70720.0,39,Research,Male,Married,6.0,19.0,Mail Check,Yes
5067,56,18,No,44.92,40,Salary,93433.6,22,Healthcare,Female,Divorced,8.0,23.0,Mail Check,Yes
5068,32,5,Yes,28.48,40,Salary,59238.4,59,Information Technology,Male,Single,3.0,8.0,Mail Check,Yes
5074,42,3,No,96.78,40,Salary,201302.4,22,Laboratory,Female,Divorced,2.0,21.0,Mail Check,Yes
5075,38,2,No,68.8,40,Salary,143104.0,89,Sales,Female,Divorced,4.0,6.0,Direct Deposit,Yes
5079,47,15,No,80.7,40,Salary,167856.0,60,Information Technology,Female,Divorced,8.0,14.0,Mail Check,Yes
5080,51,9,No,79.63,40,Salary,165630.4,60,Laboratory,Female,Married,3.0,19.0,Mail Check,Yes
5085,35,4,No,25.97,40,Salary,54017.6,1,Information Technology,Male,Single,4.0,9.0,Mail Check,Yes
5088,38,8,Yes,73.42,40,Salary,152713.6,1,Sales,Female,Married,2.0,22.0,Mail Check,Yes
5093,49,16,Yes,32.52,40,Salary,67641.6,78,Sales,Female,Married,6.0,7.0,Mail Check,Yes
5094,37,6,Yes,64.04,40,Salary,133203.2,28,Research,Male,Married,3.0,15.0,Direct Deposit,Yes
5095,60,10,No,40.05,40,Salary,83304.0,1,Human Resources,Female,Married,8.0,17.0,Mail Check,Yes
5103,37,10,No,26.22,40,Salary,54537.6,34,Sales,Female,Married,3.0,16.0,Mail Check,Yes
5105,38,10,Yes,28.31,40,Salary,38084.8,90,Research,Male,Single,1.0,9.0,Mail Check,Yes
5106,46,18,No,42.74,40,Salary,88899.2,42,Research,Male,Single,9.0,5.0,Mail Check,Yes
5111,40,8,No,28.77,40,Salary,59841.6,67,Information Technology,Male,Married,3.0,22.0,Mail Check,Yes
5116,46,13,No,36.56,40,Salary,76044.8,38,Human Resources,Female,Married,9.0,17.0,Direct Deposit,Yes
5119,52,7,Yes,35.8,40,Salary,74464.0,39,Sales,Male,Divorced,9.0,6.0,Mail Check,Yes
5121,31,2,Yes,26.28,40,Salary,54454.4,57,Research,Male,Divorced,3.0,13.0,Mail Check,Yes
5126,34,6,No,25.72,40,Salary,53497.6,45,Information Technology,Male,Single,5.0,25.0,Mail Check,Yes
5130,47,9,Yes,84.53,40,Salary,175822.4,40,Sales,Male,Married,3.0,16.0,Mail Check,Yes
5132,37,7,No,69.97,40,Salary,145537.6,93,Sales,Female,Divorced,2.0,10.0,Mail Check,Yes
5134,47,16,No,56.48,40,Salary,117478.4,65,Manufacturing,Male,Divorced,9.0,17.0,Mail Check,Yes
5137,44,18,No,38.02,40,Salary,79081.6,42,Sales,Male,Single,7.0,23.0,Direct Deposit,Yes
5138,61,18,Yes,75.89,40,Salary,157851.2,25,Research,Male,Married,6.0,16.0,Mail Check,Yes
5140,30,1,No,29.92,40,Salary,62233.6,79,Research,Female,Married,2.0,13.0,Mail Check,Yes
5141,53,20,No,46.06,40,Salary,95804.8,8,Sales,Female,Married,7.0,10.0,Mail Check,Yes
5143,52,6,Yes,85.35,40,Salary,177528.0,98,Laboratory,Male,Divorced,7.0,6.0,Mail Check,Yes
5144,30,7,Yes,23.57,40,Salary,49025.6,80,Sales,Female,Single,1.0,15.0,Mail Check,Yes
5145,49,10,Yes,97.98,40,Salary,203798.4,70,Research,Female,Married,2.0,15.0,Mail Check,Yes
5152,26,3,Yes,22.23,40,Salary,46238.4,43,Healthcare,Male,Married,2.0,10.0,Mail Check,Yes
5155,48,6,Yes,46.34,40,Salary,96387.2,55,Laboratory,Male,Married,8.0,19.0,Mail Check,Yes
5158,33,4,No,23.07,40,Salary,47985.6,63,Marketing,Male,Married,6.0,6.0,Mail Check,Yes
5163,48,9,No,64.67,40,Salary,134513.6,23,Sales,Female,Married,5.0,8.0,Mail Check,Yes
5165,33,5,No,27.09,40,Salary,56347.2,76,Healthcare,Male,Married,1.0,15.0,Direct Deposit,Yes
5169,54,14,Yes,60.46,40,Salary,125756.8,38,Laboratory,Female,Divorced,7.0,16.0,Mail Check,Yes
5171,60,17,No,51.33,40,Salary,106766.4,93,Research,Female,Divorced,3.0,5.0,Direct Deposit,Yes
5173,39,3,No,79.72,40,Salary,165817.6,59,Manufacturing,Female,Married,4.0,15.0,Direct Deposit,Yes
5174,31,10,No,24.97,40,Salary,53337.6,16,Healthcare,Female,Divorced,1.0,25.0,Mail Check,Yes
5181,42,5,No,65.22,40,Salary,135657.6,68,Research,Female,Divorced,2.0,23.0,Mail Check,Yes
5182,50,10,Yes,64.31,40,Salary,133764.8,90,Research,Male,Divorced,1.0,21.0,Mail Check,Yes
5185,47,9,No,96.55,40,Salary,200824.0,69,Information Technology,Female,Divorced,5.0,23.0,Direct Deposit,Yes
5187,40,10,No,37.6,40,Salary,78208.0,97,Research,Female,Single,5.0,10.0,Mail Check,Yes
5189,25,3,No,22.29,40,Salary,46363.2,93,Sales,Female,Single,1.0,18.0,Direct Deposit,Yes
5195,54,18,No,80.62,40,Salary,167689.6,36,Sales,Prefer Not to Answer,Divorced,5.0,14.0,Direct Deposit,Yes
5196,46,9,No,78.29,40,Salary,162843.2,48,Manufacturing,Female,Married,5.0,9.0,Mail Check,Yes
5197,39,6,Yes,43.89,40,Salary,91291.2,28,Research,Female,Married,5.0,5.0,Mail Check,Yes
5203,28,5,No,24.29,40,Salary,50523.2,28,Sales,Male,Divorced,2.0,16.0,Mail Check,Yes
5206,44,11,No,68.73,40,Salary,142958.4,55,Sales,Female,Divorced,4.0,7.0,Mail Check,Yes
5207,59,7,No,65.31,40,Salary,135844.8,47,Manufacturing,Female,Divorced,2.0,7.0,Mail Check,Yes
5211,50,19,Yes,72.77,40,Salary,151361.6,84,Research,Female,Divorced,7.0,24.0,Direct Deposit,Yes
5213,37,5,Yes,41.79,40,Salary,86923.2,54,Sales,Male,Divorced,6.0,7.0,Mail Check,Yes
5214,38,10,No,59.51,40,Salary,123780.8,81,Marketing,Male,Divorced,6.0,22.0,Mail Check,Yes
5215,31,4,Yes,23.98,40,Salary,49878.4,41,Sales,Male,Married,2.0,25.0,Direct Deposit,Yes
5216,32,2,Yes,23.2,40,Salary,48256.0,8,Research,Male,Single,2.0,18.0,Mail Check,Yes
5218,27,1,No,22.39,40,Salary,46571.2,35,Research,Female,Married,3.0,19.0,Mail Check,Yes
5229,49,16,No,31.2,40,Salary,64896.0,67,Research,Male,Married,4.0,17.0,Direct Deposit,Yes
5230,42,3,No,44.39,40,Salary,92331.2,76,Sales,Female,Divorced,2.0,11.0,Mail Check,Yes
5233,28,2,No,23.95,40,Salary,49816.0,87,Manufacturing,Male,Divorced,3.0,25.0,Direct Deposit,Yes
5235,52,7,No,77.76,40,Salary,161740.8,5,Human Resources,Male,Married,6.0,20.0,Mail Check,Yes
5236,40,2,Yes,26.26,40,Salary,54620.8,34,Research,Female,Single,4.0,8.0,Mail Check,Yes
5237,58,5,No,74.54,40,Salary,155043.2,54,Manufacturing,Male,Married,1.0,8.0,Mail Check,Yes
5239,56,17,Yes,69.08,40,Salary,143686.4,78,Healthcare,Female,Married,6.0,10.0,Direct Deposit,Yes
5244,59,19,No,65.89,40,Salary,137051.2,48,Information Technology,Female,Divorced,1.0,18.0,Direct Deposit,Yes
5245,44,10,No,70.33,40,Salary,146286.4,84,Marketing,Female,Divorced,6.0,10.0,Mail Check,Yes
5246,27,2,No,20.48,40,Salary,42598.4,42,Marketing,Male,Single,1.0,13.0,Mail Check,Yes
5249,56,18,No,72.98,40,Salary,151798.4,55,Marketing,Female,Divorced,4.0,12.0,Mail Check,Yes
5250,39,5,No,86.42,40,Salary,179753.6,44,Human Resources,Female,Divorced,3.0,23.0,Mail Check,Yes
5251,26,3,Yes,22.58,40,Salary,46966.4,60,Human Resources,Female,Single,1.0,12.0,Mail Check,Yes
5254,40,9,No,64.67,40,Salary,134513.6,59,Information Technology,Male,Married,2.0,24.0,Mail Check,Yes
5258,45,13,Yes,85.14,40,Salary,177091.2,53,Research,Male,Married,8.0,13.0,Mail Check,Yes
5259,36,1,No,58.48,40,Salary,121638.4,32,Information Technology,Female,Divorced,5.0,14.0,Mail Check,Yes
5261,47,8,No,52.05,40,Salary,108264.0,35,Healthcare,Male,Married,2.0,13.0,Direct Deposit,Yes
5262,56,13,No,36.43,40,Salary,75774.4,85,Research,Male,Divorced,3.0,17.0,Mail Check,Yes
5264,50,6,Yes,72.03,40,Salary,149822.4,99,Sales,Female,Married,2.0,13.0,Mail Check,Yes
5265,61,9,Yes,64.5,40,Salary,134160.0,27,Research,Prefer Not to Answer,Married,7.0,10.0,Direct Deposit,Yes
5266,54,11,Yes,53.65,40,Salary,111592.0,83,Sales,Male,Married,9.0,17.0,Mail Check,Yes
5268,45,19,No,75.99,40,Salary,158059.2,6,Sales,Male,Married,3.0,6.0,Mail Check,Yes
5270,47,15,No,41.07,40,Salary,85425.6,12,Human Resources,Male,Divorced,8.0,11.0,Mail Check,Yes
5272,57,8,No,59.89,40,Salary,124571.2,30,Research,Male,Divorced,3.0,15.0,Mail Check,Yes
5274,37,6,No,29.41,40,Salary,61172.8,35,Human Resources,Female,Single,2.0,23.0,Mail Check,Yes
5276,60,11,No,31.62,40,Salary,65769.6,92,Marketing,Male,Married,4.0,11.0,Mail Check,Yes
5282,38,10,No,31.34,40,Salary,65287.2,39,Research,Female,Single,5.0,7.0,Mail Check,Yes
5284,61,12,No,37.14,40,Salary,77251.2,13,Human Resources,Male,Married,3.0,5.0,Mail Check,Yes
5286,58,7,Yes,71.59,40,Salary,148907.2,51,Manufacturing,Prefer Not to Answer,Divorced,4.0,10.0,Mail Check,Yes
5287,36,9,No,56.31,40,Salary,117124.8,48,Research,Male,Divorced,6.0,21.0,Mail Check,Yes
5288,56,5,No,73.8,40,Salary,153504.0,30,Sales,Female,Divorced,8.0,15.0,Mail Check,Yes
5290,49,14,Yes,54.31,40,Salary,112964.8,10,Human Resources,Male,Divorced,1.0,21.0,Mail Check,Yes
5291,61,19,No,71.06,40,Salary,147804.8,25,Manufacturing,Female,Divorced,9.0,16.0,Mail Check,Yes
5293,43,5,Yes,31.69,40,Salary,65915.2,4,Sales,Male,Single,8.0,8.0,Mail Check,Yes
5294,46,20,Yes,72.63,40,Salary,151070.4,76,Information Technology,Female,Married,7.0,16.0,Mail Check,Yes
5296,41,1,Yes,40.45,40,Salary,84136.0,8,Information Technology,Male,Married,7.0,19.0,Mail Check,Yes
5299,56,9,No,33.37,40,Salary,69409.6,74,Human Resources,Male,Married,1.0,19.0,Mail Check,Yes
5300,51,10,No,51.9,40,Salary,107952.0,13,Sales,Male,Divorced,1.0,21.0,Mail Check,Yes
5301,45,5,No,81.97,40,Salary,170497.6,76,Manufacturing,Prefer Not to Answer,Divorced,6.0,18.0,Mail Check,Yes
5304,29,7,No,22.72,40,Salary,47257.6,77,Research,Male,Single,3.0,8.0,Mail Check,Yes
5308,52,14,No,36.71,40,Salary,76356.8,96,Research,Female,Married,7.0,24.0,Mail Check,Yes
5312,37,7,No,28.92,40,Salary,60153.6,51,Research,Male,Married,3.0,21.0,Mail Check,Yes
5313,46,10,Yes,77.54,40,Salary,161283.2,15,Laboratory,Male,Divorced,7.0,7.0,Mail Check,Yes
5316,46,7,No,40.67,40,Salary,84593.6,44,Healthcare,Female,Married,4.0,10.0,Mail Check,Yes
5317,46,5,No,39.33,40,Salary,81515.2,44,Sales,Male,Single,5.0,24.0,Mail Check,Yes
5319,48,9,Yes,84.4,40,Salary,175552.0,22,Sales,Male,Married,1.0,20.0,Mail Check,Yes
5320,44,14,Yes,80.16,40,Salary,166732.8,48,Human Resources,Male,Divorced,2.0,20.0,Mail Check,Yes
5327,47,14,Yes,32.13,40,Salary,66830.4,39,Sales,Female,Married,9.0,18.0,Mail Check,Yes
5328,57,11,No,68.78,40,Salary,143062.4,3,Healthcare,Male,Divorced,6.0,18.0,Mail Check,Yes
5332,44,16,Yes,60.44,40,Salary,125715.2,42,Sales,Female,Divorced,9.0,12.0,Mail Check,Yes
5334,44,17,No,31.48,40,Salary,65478.4,37,Human Resources,Female,Single,2.0,23.0,Mail Check,Yes
5335,47,10,No,96.29,40,Salary,200283.2,11,Manufacturing,Female,Divorced,3.0,22.0,Mail Check,Yes
5336,41,2,No,70.68,40,Salary,147014.4,81,Research,Female,Married,8.0,5.0,Mail Check,Yes
5337,50,9,No,42.12,40,Salary,87609.6,94,Research,Female,Single,4.0,10.0,Direct Deposit,Yes
5339,41,5,No,56.81,40,Salary,128164.8,60,Research,Female,Married,4.0,14.0,Direct Deposit,Yes
5341,29,1,No,25.46,40,Salary,52956.8,28,Sales,Female,Married,2.0,16.0,Direct Deposit,Yes
5342,37,5,No,41.78,40,Salary,86902.4,35,Laboratory,Male,Divorced,5.0,24.0,Mail Check,Yes
5344,43,9,No,42.66,40,Salary,88732.8,36,Research,Male,Single,9.0,7.0,Mail Check,Yes
5345,40,10,Yes,59.27,40,Salary,123281.6,0,Manufacturing,Female,Divorced,1.0,8.0,Mail Check,Yes
5348,42,4,No,74.28,40,Salary,154502.4,37,Information Technology,Female,Divorced,4.0,6.0,Mail Check,Yes
5355,39,5,No,46.83,40,Salary,97406.4,55,Healthcare,Female,Divorced,5.0,16.0,Mail Check,Yes
5358,35,5,Yes,24.72,40,Salary,51417.6,22,Information Technology,Male,Single,2.0,14.0,Mail Check,Yes
5359,55,19,No,53.54,40,Salary,111363.2,42,Research,Male,Married,8.0,10.0,Direct Deposit,Yes
5361,33,2,Yes,28.22,40,Salary,58697.6,0,Information Technology,Female,Divorced,5.0,9.0,Mail Check,Yes
5363,40,8,Yes,85.72,40,Salary,178297.6,3,Information Technology,Female,Married,8.0,5.0,Mail Check,Yes
5364,51,5,No,63.24,40,Salary,131539.2,52,Human Resources,Male,Married,1.0,15.0,Mail Check,Yes
5365,56,20,Yes,74.8,40,Salary,155584.0,46,Information Technology,Male,Divorced,7.0,19.0,Mail Check,Yes
5366,48,12,Yes,33.47,40,Salary,69617.6,92,Marketing,Male,Single,6.0,23.0,Mail Check,Yes
5367,61,12,No,72.98,40,Salary,151798.4,96,Laboratory,Female,Divorced,1.0,11.0,Direct Deposit,Yes
5370,25,3,No,20.28,40,Salary,43374.4,39,Research,Male,Married,3.0,13.0,Mail Check,Yes
5372,52,6,No,37.87,40,Salary,78769.6,81,Information Technology,Male,Divorced,4.0,19.0,Mail Check,Yes
5373,36,2,Yes,41.86,40,Salary,87068.8,98,Sales,Female,Single,2.0,7.0,Mail Check,Yes
5374,35,6,Yes,24.8,40,Salary,51584.0,2,Marketing,Female,Married,4.0,16.0,Mail Check,Yes
5375,40,3,No,29.56,40,Salary,61484.8,0,Marketing,Male,Single,2.0,18.0,Mail Check,Yes
5377,44,18,No,35.04,40,Salary,72883.2,24,Research,Male,Divorced,9.0,18.0,Mail Check,Yes
5378,35,7,Yes,28.02,40,Salary,58281.6,42,Research,Female,Married,5.0,12.0,Mail Check,Yes
5379,61,19,No,65.13,40,Salary,135470.4,80,Human Resources,Female,Married,8.0,11.0,Mail Check,Yes
5380,47,16,No,65.39,40,Salary,136011.2,66,Laboratory,Female,Divorced,6.0,23.0,Mail Check,Yes
5382,33,5,Yes,25.87,40,Salary,53809.6,6,Information Technology,Male,Single,5.0,15.0,Direct Deposit,Yes
5383,47,14,No,46.65,40,Salary,97032.0,96,Research,Male,Married,4.0,21.0,Mail Check,Yes
5384,39,1,Yes,28.04,40,Salary,58323.2,40,Human Resources,Female,Single,9.0,21.0,Mail Check,Yes
5385,41,6,No,40.34,40,Salary,83907.2,48,Marketing,Female,Single,6.0,14.0,Mail Check,Yes
5386,45,10,Yes,32.13,40,Salary,66830.4,79,Research,Male,Married,7.0,19.0,Direct Deposit,Yes
5388,40,9,No,76.81,40,Salary,159764.8,39,Sales,Female,Married,9.0,13.0,Mail Check,Yes
5390,37,4,Yes,85.99,40,Salary,178859.2,68,Human Resources,Female,Married,3.0,8.0,Mail Check,Yes
5393,44,19,No,31.59,40,Salary,65707.2,95,Research,Female,Single,1.0,15.0,Mail Check,Yes
5397,51,9,No,61.36,40,Salary,127628.8,39,Healthcare,Male,Married,1.0,8.0,Mail Check,Yes
5399,21,1,No,21.4,40,Salary,44512.0,86,Manufacturing,Male,Married,3.0,12.0,Mail Check,Yes
5401,51,15,Yes,81.9,40,Salary,170352.0,49,Human Resources,Prefer Not to Answer,Divorced,8.0,24.0,Mail Check,Yes
5403,42,4,No,51.85,40,Salary,107848.0,59,Human Resources,Female,Divorced,7.0,15.0,Mail Check,Yes
5405,40,3,Yes,78.69,40,Salary,163675.2,92,Research,Female,Divorced,3.0,7.0,Mail Check,Yes
5406,58,11,No,31.46,40,Salary,65436.8,31,Sales,Male,Divorced,1.0,19.0,Direct Deposit,Yes
5407,43,3,No,36.96,40,Salary,76876.8,39,Healthcare,Female,Single,2.0,8.0,Mail Check,Yes
5408,34,3,Yes,24.58,40,Salary,51126.4,16,Healthcare,Female,Divorced,2.0,16.0,Mail Check,Yes
5412,36,6,No,65.78,40,Salary,136822.4,76,Marketing,Male,Married,2.0,13.0,Mail Check,Yes
5413,52,9,Yes,80.61,40,Salary,167668.8,52,Human Resources,Female,Divorced,4.0,20.0,Mail Check,Yes
5414,32,7,Yes,30.16,40,Salary,62732.8,94,Research,Male,Single,3.0,24.0,Mail Check,Yes
5416,30,7,No,25.24,40,Salary,52499.2,87,Laboratory,Female,Married,1.0,24.0,Mail Check,Yes
5417,45,17,No,44.75,40,Salary,93080.0,42,Sales,Male,Married,7.0,20.0,Direct Deposit,Yes
5420,54,9,Yes,75.59,40,Salary,157227.2,44,Research,Female,Divorced,8.0,18.0,Mail Check,Yes
5421,57,9,No,47.4,40,Salary,98592.0,48,Laboratory,Male,Married,7.0,20.0,Mail Check,Yes
5422,37,7,No,57.4,40,Salary,133392.0,50,Healthcare,Female,Married,1.0,13.0,Direct Deposit,Yes
5423,34,7,Yes,25.26,40,Salary,52540.8,39,Research,Male,Single,5.0,10.0,Mail Check,Yes
5424,28,1,No,25.65,40,Salary,53352.0,41,Manufacturing,Female,Single,1.0,9.0,Direct Deposit,Yes
5425,40,5,No,33.71,40,Salary,70116.8,21,Information Technology,Male,Married,2.0,25.0,Mail Check,Yes
5426,54,12,No,45.94,40,Salary,95555.2,55,Research,Male,Divorced,1.0,21.0,Mail Check,Yes
5428,48,8,No,48.55,40,Salary,100984.0,17,Information Technology,Female,Divorced,4.0,8.0,Direct Deposit,Yes
5429,49,5,No,67.75,40,Salary,140920.0,24,Information Technology,Male,Married,3.0,9.0,Mail Check,Yes
5439,33,10,Yes,25.08,40,Salary,52166.4,53,Research,Female,Single,4.0,15.0,Mail Check,Yes
5440,40,3,No,29.06,40,Salary,60444.8,33,Information Technology,Female,Married,8.0,12.0,Mail Check,Yes
5445,45,13,No,50.26,40,Salary,104540.8,7,Human Resources,Male,Married,5.0,20.0,Mail Check,Yes
5446,59,15,No,84.57,40,Salary,175905.6,6,Healthcare,Prefer Not to Answer,Married,7.0,5.0,Mail Check,Yes
5451,51,19,No,77.06,40,Salary,160284.8,69,Research,Female,Divorced,2.0,5.0,Mail Check,Yes
5456,47,15,Yes,69.68,40,Salary,144934.4,80,Research,Female,Divorced,2.0,5.0,Mail Check,Yes
5458,61,16,Yes,39.17,40,Salary,81473.6,28,Human Resources,Male,Single,6.0,19.0,Mail Check,Yes
5460,37,6,No,32.4,40,Salary,67392.0,94,Marketing,Male,Married,3.0,9.0,Mail Check,Yes
5461,36,3,No,50.55,40,Salary,105144.0,1,Research,Female,Married,2.0,6.0,Mail Check,Yes
5463,29,7,Yes,23.87,40,Salary,49649.6,91,Sales,Male,Divorced,2.0,20.0,Mail Check,Yes
5466,50,17,No,67.66,40,Salary,140732.8,92,Human Resources,Female,Divorced,6.0,7.0,Mail Check,Yes
5467,40,9,Yes,82.27,40,Salary,171121.6,61,Marketing,Female,Divorced,5.0,18.0,Mail Check,Yes
5468,44,20,No,34.56,40,Salary,72884.8,36,Research,Female,Divorced,1.0,14.0,Mail Check,Yes
5470,56,12,Yes,34.86,40,Salary,72508.8,28,Marketing,Female,Married,3.0,22.0,Mail Check,Yes
5472,30,1,Yes,30.89,40,Salary,64251.2,33,Healthcare,Male,Single,1.0,16.0,Mail Check,Yes
5473,52,8,Yes,74.37,40,Salary,154689.6,70,Marketing,Female,Divorced,2.0,12.0,Mail Check,Yes
5477,54,20,No,77.89,40,Salary,162011.2,63,Research,Female,Married,5.0,11.0,Mail Check,Yes
5479,53,9,Yes,70.61,40,Salary,146868.8,70,Marketing,Male,Married,4.0,8.0,Mail Check,Yes
5480,39,7,Yes,38.48,40,Salary,80038.4,39,Manufacturing,Female,Divorced,4.0,17.0,Mail Check,Yes
5483,33,8,Yes,30.28,40,Salary,62774.4,7,Sales,Female,Divorced,1.0,19.0,Mail Check,Yes
5484,54,6,No,57.91,40,Salary,120452.8,82,Healthcare,Male,Married,8.0,8.0,Direct Deposit,Yes
5491,23,1,Yes,21.65,40,Salary,45032.0,72,Healthcare,Female,Single,3.0,11.0,Mail Check,Yes
5494,61,13,No,39.04,40,Salary,81203.2,45,Sales,Female,Married,1.0,10.0,Mail Check,Yes
5496,42,3,Yes,96.34,40,Salary,200387.2,29,Healthcare,Female,Married,8.0,21.0,Direct Deposit,Yes
5497,54,11,No,32.11,40,Salary,66788.8,62,Sales,Male,Married,1.0,6.0,Mail Check,Yes
5499,29,6,Yes,24.75,40,Salary,51480.0,77,Marketing,Female,Single,2.0,18.0,Mail Check,Yes
5501,51,10,Yes,56.8,40,Salary,128144.0,29,Sales,Male,Married,3.0,15.0,Mail Check,Yes
5503,40,1,No,35.24,40,Salary,73299.2,49,Laboratory,Female,Married,9.0,24.0,Direct Deposit,Yes
5504,36,6,No,35.27,40,Salary,73361.6,44,Marketing,Female,Divorced,5.0,11.0,Mail Check,Yes
5505,44,16,Yes,83.61,40,Salary,173908.8,98,Sales,Female,Married,6.0,11.0,Direct Deposit,Yes
5508,40,10,Yes,31.34,40,Salary,65287.2,28,Research,Male,Divorced,6.0,10.0,Mail Check,Yes
5514,59,15,No,43.15,40,Salary,89752.0,50,Laboratory,Female,Divorced,7.0,7.0,Mail Check,Yes
5522,30,1,No,27.11,40,Salary,56388.8,47,Sales,Male,Divorced,1.0,13.0,Mail Check,Yes
5524,32,10,Yes,25.14,40,Salary,52291.2,80,Manufacturing,Male,Divorced,1.0,25.0,Mail Check,Yes
5526,31,4,Yes,27.12,40,Salary,56409.6,57,Marketing,Female,Married,3.0,8.0,Mail Check,Yes
5527,40,6,No,29.43,40,Salary,61214.4,22,Sales,Female,Divorced,9.0,17.0,Mail Check,Yes
5528,46,19,No,70.75,40,Salary,147160.0,84,Information Technology,Female,Married,8.0,12.0,Mail Check,Yes
5529,42,2,No,47.63,40,Salary,99070.4,20,Information Technology,Female,Married,3.0,19.0,Mail Check,Yes
5530,41,6,No,77.71,40,Salary,161636.8,70,Healthcare,Female,Married,4.0,19.0,Direct Deposit,Yes
5531,43,7,No,48.74,40,Salary,101379.2,42,Research,Male,Married,1.0,24.0,Mail Check,Yes
5533,42,5,Yes,69.14,40,Salary,143811.2,8,Marketing,Male,Divorced,2.0,13.0,Mail Check,Yes
5534,58,17,No,40.13,40,Salary,83470.4,0,Healthcare,Male,Single,9.0,15.0,Mail Check,Yes
5537,59,16,No,66.87,40,Salary,139089.6,74,Manufacturing,Female,Divorced,7.0,13.0,Direct Deposit,Yes
5542,57,18,No,78.38,40,Salary,163030.4,37,Manufacturing,Prefer Not to Answer,Married,1.0,20.0,Direct Deposit,Yes
5543,36,9,Yes,72.62,40,Salary,151049.6,30,Manufacturing,Male,Married,5.0,11.0,Mail Check,Yes
5546,37,2,Yes,27.88,40,Salary,57990.4,70,Marketing,Male,Married,3.0,23.0,Mail Check,Yes
5547,49,20,No,60.52,40,Salary,125881.6,75,Human Resources,Male,Married,3.0,21.0,Mail Check,Yes
5551,39,6,Yes,67.38,40,Salary,140150.4,37,Human Resources,Female,Married,5.0,7.0,Mail Check,Yes
5552,39,9,No,33.07,40,Salary,68785.6,43,Information Technology,Female,Single,9.0,6.0,Mail Check,Yes
5555,59,16,Yes,40.95,40,Salary,85176.0,63,Laboratory,Female,Married,6.0,20.0,Mail Check,Yes
5557,48,9,No,39.68,40,Salary,82534.4,12,Manufacturing,Female,Divorced,8.0,8.0,Mail Check,Yes
